team_key,school,nickname,current_power4_conference,city,state,location,season,season_conference,wins,losses,ties,games,record,win_pct,record_basis,location_source_url,season_record_source_url
57,Kentucky,Wildcats,SEC,Lexington,KY,"Lexington, KY",2014,SEC,5,7,0,12,5-7,0.417,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
57,Kentucky,Wildcats,SEC,Lexington,KY,"Lexington, KY",2015,SEC,5,7,0,12,5-7,0.417,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
57,Kentucky,Wildcats,SEC,Lexington,KY,"Lexington, KY",2016,SEC,7,6,0,13,7-6,0.538,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
57,Kentucky,Wildcats,SEC,Lexington,KY,"Lexington, KY",2017,SEC,7,6,0,13,7-6,0.538,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
57,Kentucky,Wildcats,SEC,Lexington,KY,"Lexington, KY",2018,SEC,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
57,Kentucky,Wildcats,SEC,Lexington,KY,"Lexington, KY",2019,SEC,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
57,Kentucky,Wildcats,SEC,Lexington,KY,"Lexington, KY",2020,SEC,5,6,0,11,5-6,0.455,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
57,Kentucky,Wildcats,SEC,Lexington,KY,"Lexington, KY",2021,SEC,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
57,Kentucky,Wildcats,SEC,Lexington,KY,"Lexington, KY",2022,SEC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
57,Kentucky,Wildcats,SEC,Lexington,KY,"Lexington, KY",2023,SEC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
57,Kentucky,Wildcats,SEC,Lexington,KY,"Lexington, KY",2024,SEC,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
57,Kentucky,Wildcats,SEC,Lexington,KY,"Lexington, KY",2025,SEC,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2010,SEC,11,2,0,13,11-2,0.846,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2011,SEC,13,1,0,14,13-1,0.929,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2012,SEC,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2013,SEC,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2014,SEC,8,5,0,13,8-5,0.615,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2015,SEC,9,3,0,12,9-3,0.75,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2016,SEC,8,4,0,12,8-4,0.667,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2017,SEC,9,4,0,13,9-4,0.692,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2018,SEC,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2019,SEC,15,0,0,15,15-0,1.0,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2020,SEC,5,5,0,10,5-5,0.5,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2021,SEC,6,7,0,13,6-7,0.462,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2022,SEC,10,4,0,14,10-4,0.714,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2023,SEC,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2024,SEC,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
58,LSU,Tigers,SEC,Baton Rouge,LA,"Baton Rouge, LA",2025,SEC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2010,SEC,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2011,SEC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2012,SEC,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2013,SEC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2014,SEC,10,3,0,13,10-3,0.769,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2015,SEC,9,4,0,13,9-4,0.692,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2016,SEC,6,7,0,13,6-7,0.462,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2017,SEC,9,4,0,13,9-4,0.692,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2018,SEC,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2019,SEC,6,7,0,13,6-7,0.462,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2020,SEC,4,7,0,11,4-7,0.364,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2021,SEC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2022,SEC,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2023,SEC,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2024,SEC,2,10,0,12,2-10,0.167,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
59,Mississippi State,Bulldogs,SEC,Starkville,MS,"Starkville, MS",2025,SEC,5,8,0,13,5-8,0.385,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2010,Big 12,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2011,Big 12,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2012,SEC,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2013,SEC,12,2,0,14,12-2,0.857,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2014,SEC,11,3,0,14,11-3,0.786,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2015,SEC,5,7,0,12,5-7,0.417,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2016,SEC,4,8,0,12,4-8,0.333,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2017,SEC,7,6,0,13,7-6,0.538,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2018,SEC,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2019,SEC,6,6,0,12,6-6,0.5,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2020,SEC,5,5,0,10,5-5,0.5,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2021,SEC,6,7,0,13,6-7,0.462,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2022,SEC,6,7,0,13,6-7,0.462,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2023,SEC,11,2,0,13,11-2,0.846,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2024,SEC,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
60,Missouri,Tigers,SEC,Columbia,MO,"Columbia, MO",2025,SEC,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2010,Big 12,12,2,0,14,12-2,0.857,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2011,Big 12,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2012,Big 12,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2013,Big 12,11,2,0,13,11-2,0.846,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2014,Big 12,8,5,0,13,8-5,0.615,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2015,Big 12,11,2,0,13,11-2,0.846,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2016,Big 12,11,2,0,13,11-2,0.846,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2017,Big 12,12,2,0,14,12-2,0.857,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2018,Big 12,12,2,0,14,12-2,0.857,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2019,Big 12,12,2,0,14,12-2,0.857,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2020,Big 12,9,2,0,11,9-2,0.818,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2021,Big 12,11,2,0,13,11-2,0.846,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2022,Big 12,6,7,0,13,6-7,0.462,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2023,Big 12,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2024,SEC,6,7,0,13,6-7,0.462,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
61,Oklahoma,Sooners,SEC,Norman,OK,"Norman, OK",2025,SEC,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
62,Ole Miss,Rebels,SEC,Oxford,MS,"Oxford, MS",2010,SEC,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
62,Ole Miss,Rebels,SEC,Oxford,MS,"Oxford, MS",2011,SEC,2,10,0,12,2-10,0.167,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
62,Ole Miss,Rebels,SEC,Oxford,MS,"Oxford, MS",2012,SEC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
62,Ole Miss,Rebels,SEC,Oxford,MS,"Oxford, MS",2013,SEC,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
62,Ole Miss,Rebels,SEC,Oxford,MS,"Oxford, MS",2014,SEC,9,4,0,13,9-4,0.692,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
62,Ole Miss,Rebels,SEC,Oxford,MS,"Oxford, MS",2015,SEC,10,3,0,13,10-3,0.769,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
62,Ole Miss,Rebels,SEC,Oxford,MS,"Oxford, MS",2016,SEC,5,7,0,12,5-7,0.417,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
62,Ole Miss,Rebels,SEC,Oxford,MS,"Oxford, MS",2017,SEC,6,6,0,12,6-6,0.5,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
62,Ole Miss,Rebels,SEC,Oxford,MS,"Oxford, MS",2018,SEC,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
62,Ole Miss,Rebels,SEC,Oxford,MS,"Oxford, MS",2019,SEC,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
62,Ole Miss,Rebels,SEC,Oxford,MS,"Oxford, MS",2020,SEC,5,5,0,10,5-5,0.5,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
62,Ole Miss,Rebels,SEC,Oxford,MS,"Oxford, MS",2021,SEC,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
