year,GEOID,sports_team_count,has_NFL,has_NBA,has_MLB,has_NHL,has_pro_team,power4_school_count,has_power4_school,mlb_avg_temp,mlb_win_pct,mlb_make_playoffs,mlb_make_playoffs_prev,mlb_murder_rate,nfl_avg_temp,nfl_win_pct,nfl_make_playoffs,nfl_make_playoffs_prev,nfl_murder_rate,nhl_avg_temp,nhl_win_pct,nhl_make_playoffs,nhl_make_playoffs_prev,nhl_murder_rate,cfb_avg_temp,cfb_win_pct,cfb_make_playoffs,cfb_make_playoffs_prev,cfb_murder_rate,median_household_income,labor_force,unemployed,unemployment_rate,median_home_value,median_gross_rent,housing_units,owner_occupied,homeownership_rate,poverty_universe,below_poverty,poverty_rate,edu_universe_25plus,bachelors_plus_rate,total_population,race_white_nonhispanic_rate,race_black_nonhispanic_rate,race_aian_nonhispanic_rate,race_asian_nonhispanic_rate,race_nhpi_nonhispanic_rate,race_other_nonhispanic_rate,race_two_plus_nonhispanic_rate,hispanic_or_latino_rate,pop_under_18_rate,pop_18_to_64_rate,pop_65plus_rate
2018,45300,3,1,0,1,1,1,0,0,74,90,0,0,6.67,74,0.313,0,0,6.32,74,0.78,1,1,6.06,NA,NA,0,0,NA,52882,1483143,90067,6.072711801896378,175600,1070,1196966,768511,64.20491475948356,2983918,424322,14.220296938454743,2174962,29.563229150670217,3030047,63.48597893035982,11.3589657190136,0.21831344530299368,3.3344037237706217,0.06534552104307294,0.3455391946065523,2.227292183916619,18.964161281986716,20.235824724831,60.51523293203043,19.248942343138573
2018,46060,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.417,0,0,6.2,51037,482546,36219,7.505812917317726,173500,885,400907,250126,62.3900306056018,991092,176222,17.7805894911875,678427,31.881248830014137,1019722,52.087627804440814,3.218916528230243,2.4591015982787465,2.7588891874452055,0.13474260631819263,0.11571781328636628,2.271207250603596,36.95379721139683,21.422309217610287,59.92044890666279,18.657241875726914
2018,46220,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.933,1,1,9.11,50110,113621,7785,6.85172635340298,157400,820,85567,55321,64.6522608014772,229139,42297,18.45910124422294,152190,27.62927919048558,241398,59.896933694562506,33.947671480293955,0.13960347641654033,1.3811216331535472,0.03355454477667587,0.05716700221211444,1.0232064888690047,3.5207416797156563,20.985675109155835,65.70394120912351,13.310383681720644
2018,47380,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.538,0,0,6.25,47438,124960,5668,4.535851472471191,128700,839,94271,56074,59.481706993667196,254281,49919,19.631431369233248,162069,22.857548328181206,265728,55.93840317919076,14.95062620423892,0.1787542148362235,1.5165883911368017,0.013924012524084779,0.11440269749518304,1.426270472061657,25.86103082851638,24.611632947976876,61.305169195568396,14.08319785645472
2018,47900,4,1,1,1,1,1,1,1,58,82,0,0,22.66,58,0.438,0,0,22.2,58,0.634,1,1,22.59,NA,0.417,0,0,3.38,100732,3493246,175425,5.021833561106203,411500,1653,2191338,1391498,63.49992561622169,6032479,485499,8.04808437791495,4175842,50.55605552125775,6138382,45.84170551783841,24.78529358387927,0.18796484154945065,9.922191222377492,0.056073408269475565,0.37355120616475157,3.290508801830841,15.542711418090304,23.138735907931437,64.60348997504553,12.25777411702302
2018,49180,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.538,0,0,6.17,48936,320991,20723,6.455944247658034,147600,752,262905,175467,66.74159867632795,647701,106284,16.409423483984124,453838,26.358304064445903,661798,68.54720020308311,17.48373370726415,0.27062638448590054,1.7083762719137863,0.03354497898150191,0.2429744423525003,1.6411352104418568,10.072408801477188,22.6117334896751,60.76536949341037,16.622897016914525
2019,11460,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.692,0,0,2.16,72586,198008,8308,4.195790069088118,263600,1114,141245,86332,61.12216361641119,346834,48500,13.983634822422253,229268,55.927124587818625,367000,70.12752043596731,11.777929155313352,0.24059945504087193,9.08692098092643,0.0335149863760218,0.29346049046321526,3.718256130790191,4.721798365122616,18.767302452316077,67.79727520435968,13.435422343324252
2019,12020,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.857,0,0,4.17,47214,104917,5347,5.096409542781437,178700,853,78662,42583,54.134143550888616,196815,43329,22.01509031323832,126504,39.356858281161074,208457,65.58139088636985,20.451220155715568,0.09546333296555165,3.0831298541185954,0.03645835831850214,0.21491242798274945,1.940927865219206,8.596497119309978,20.206565382788778,66.9620113500626,12.83142326714862
2019,12060,3,1,1,1,0,1,0,0,63,97,1,1,18.6,63,0.438,0,0,19.74,NA,NA,0,0,NA,NA,0.25,0,0,17.7,68316,3079053,158832,5.158469178672793,217000,1156,2104360,1331251,63.26156170997358,5765678,698041,12.106832882446783,3878266,38.5830420089803,5862424,47.06638414416972,33.63096903260494,0.16650109238089908,5.829653399344708,0.033945002954409303,0.39360851415728376,2.1903908690330143,10.688547945355028,24.70646954229172,63.39242947968281,11.901100978025472
2019,12220,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.692,0,0,3.55,51463,79457,4079,5.133594271115195,169300,856,60237,37111,61.60831382704982,155265,30423,19.59424210221235,97055,35.31296687445263,161152,67.44191818903892,22.725749602859413,0.1836775218427323,4.111646147736299,0,0.16940528196981733,1.6909501588562352,3.6766530976965845,21.338860206513104,67.05967037331216,11.601469420174741
2019,12580,2,1,0,1,0,1,0,0,56,54,0,0,46.66,56,0.875,1,1,49.53,NA,NA,0,0,NA,NA,NA,0,0,NA,81598,1505265,75736,5.031406430097026,298500,1295,1049909,698615,66.54052875058696,2728006,274713,10.070102485111835,1934366,40.32308260174135,2796733,56.546406110272244,28.86160387852541,0.20441708236002507,5.520584195917165,0.03536268925206661,0.30135161275674155,2.7024746373715334,5.827799793544825,21.969812634956572,62.89059413251103,15.139593232532386
2019,12940,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,1,1,0,22.51,58912,426679,25993,6.091933280053623,181700,922,308531,212985,69.0319611319446,831089,131831,15.862440725361543,556924,27.633213867601324,854318,56.8095252587444,35.145695162691176,0.16071298977664053,1.9376859670520812,0.031252999468581955,0.1157648557094665,1.7858689621429022,4.0134938044147495,23.609943838242902,62.68731315505468,13.702743006702423
2019,14020,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.615,0,0,1.87,49798,88067,4778,5.425414741049428,166400,905,64400,38056,59.09316770186336,151124,33860,22.405441888780075,99455,40.81946609019154,167296,85.08691182096403,2.6766928079571537,0.20681905126243308,5.902113618974751,0.013748087222647285,0.06874043611323642,2.900846403978577,3.144127773527161,16.454667176740628,70.14812069625096,13.397212127008414
2019,14460,4,1,1,1,1,1,1,1,50,84,0,0,4.1,50,0.75,1,1,4.04,50,0.714,1,1,4.12,NA,0.462,0,0,1.44,90333,2757573,125166,4.538991352178166,437500,1475,1831217,1130182,61.71753538766842,4676008,437149,9.348765014944371,3377364,48.0987243305726,4832346,70.34663908586016,7.5621654575231165,0.11441647597254005,7.90154512942575,0.029571557996881846,0.7823529192653009,2.1176877649075623,11.145621609048689,19.982757857156752,64.64541239389729,15.371829748945956
2019,14500,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.417,0,0,0.91,83019,183623,7708,4.197731221034402,497300,1495,127415,79273,62.21637954714908,310784,36358,11.698800453047777,212755,62.07656694319758,322510,77.57092803323928,0.8368732752472791,0.28216179343276176,4.708071067563797,0.05674242659142353,0.19782332330780442,2.474962016681653,13.872438063936002,19.36250038758488,66.96536541502589,13.672134197389227
2019,15380,2,1,0,0,1,1,0,0,NA,NA,0,0,NA,48,0.625,1,1,12.93,48,0.493,0,0,13.62,NA,NA,0,0,NA,57621,578840,25549,4.413827655310621,148500,808,478104,314126,65.70244130984054,1100056,154663,14.059556968008902,796707,32.510195090541444,1130175,77.34926007034308,11.871789767071471,0.5496493905811046,3.092441436060787,0.02760634415024222,0.10670913796535936,1.9623509633463845,5.0401928904815625,20.35932488331453,61.859269582144364,17.78140553454111
2019,16580,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.462,0,0,4.35,53641,117187,5602,4.780393729679913,159700,881,89061,49156,55.1936313313347,210526,39705,18.859903289854934,133548,43.59705873543595,226323,69.26737450457973,12.41897641865829,0.13122837714240268,9.990588671942312,0.06362587982661948,0.2253416577192773,2.2737415110262766,5.629122979105084,19.123553505388315,68.02180953769611,12.854636956915558
2019,16740,2,1,1,0,0,1,0,0,NA,NA,0,0,NA,62,0.313,0,0,7.15,NA,NA,0,0,NA,NA,NA,0,0,NA,63217,1344673,69465,5.1659399720229375,200000,1030,952806,625673,65.66635810437802,2505607,294232,11.742942927601973,1718444,35.13696111133095,2545560,60.94077531073713,22.460794481371487,0.3020553434214868,3.687007966812803,0.04006976853816056,0.26779961973003974,2.1588962742972075,10.14260123509169,23.93076572541995,62.734093873253826,13.335140401326232
2019,16820,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.643,0,0,2.21,72697,111664,3553,3.1818670296604097,291100,1203,84003,53435,63.610823422972985,203561,24297,11.935979878267448,147219,48.05154226017022,215445,75.4535960453944,11.913481398964933,0.18798301190559075,4.37559469934322,0.04734386966511175,0.18798301190559075,2.5027269140615935,5.331291048759544,19.4518322541716,63.41479263849242,17.13337510733598
2019,16980,5,1,1,1,1,1,0,0,50,78,0,0,NA,50,0.5,0,0,20.04,50,0.514,0,0,22.49,NA,0.25,0,0,1.83,71770,5064631,305917,6.040262360673463,239600,1122,3514621,2266961,64.50086652301913,9351905,1105111,11.8169613570711,6450269,38.01774778695276,9508605,52.897033792023116,16.269389673879605,0.09999363734217584,6.572225894334657,0.024009831095097543,0.18280284016425122,1.8367257868004823,22.117818544360606,23.018423838197087,62.83007864981246,14.151497511990454
2019,17140,2,1,0,1,0,1,1,1,55,75,0,0,13.84,55,0.125,0,0,11.72,NA,NA,0,0,NA,NA,0.786,0,0,12.5,63987,1147192,51624,4.500031380971974,168900,842,861242,572079,66.42488406278375,2151116,263045,12.228303819970657,1477106,33.64369246350634,2201741,79.553044613331,11.945365054291127,0.0968778798232853,2.578550338118789,0.04060423092452745,0.1553770402604121,2.415815484200912,3.214365359049952,23.622306165893264,61.55165389571253,14.826039938394207
2019,17780,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.615,0,0,1.53,50240,127147,5303,4.170762975139012,186800,935,92666,47650,51.42123324628235,241733,54947,22.730450538403943,142800,37.457983193277315,258029,56.511864945413116,11.134407372814684,0.15192090811497933,5.2920408171174556,0.054645020520949196,0.11781621445651458,1.8195629173464998,24.917741804215805,20.889512419146687,68.76126326885738,10.349224311995938
2019,17860,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.5,0,0,4.29,54808,110761,4666,4.2126741362031765,175400,862,80487,46627,57.931094462459775,193937,33445,17.24529099656074,125773,42.65541888958679,205369,80.21902039743097,8.534394188022535,0.3208858201578622,3.883740973564657,0.07790854510661298,0.17724194011754452,3.575028363579703,3.21177977202012,20.503094430025953,66.84942712872926,12.647478441244782
2019,17900,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.333,0,0,8.27,55971,425462,24517,5.762441769182677,154400,933,312401,212045,67.87590308609768,788974,118133,14.972990237954608,544855,32.70778463995008,824278,56.35064868891321,33.122320382201146,0.23196057640747417,2.0952882401325765,0.09923836375591731,0.2417873581485858,2.308929754281929,5.54982663615916,22.220537245929165,63.347559925170884,14.43190282889996
2019,18140,1,0,0,0,1,1,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,52,0.579,1,1,8.24,NA,0.929,1,1,7.1,65150,1108584,49672,4.480670837753387,184800,953,794449,488592,61.50073824751494,2021763,266079,13.160741392537107,1394022,36.707455119072726,2077761,72.79696750492477,15.333524885682232,0.14573379710178408,4.22979351330591,0.03022484299204769,0.22211409300684726,3.0507839929616547,4.1908573700247524,23.65849585202533,63.393239164658496,12.948264983316177
2019,19100,4,1,1,1,1,1,2,1,67,78,0,0,4.35,67,0.5,0,0,10.25,67,0.594,1,1,9.46,NA,0.593,0,0,9.165,70281,3864777,171179,4.42920768779156,215700,1139,2553470,1519504,59.507415399436844,7232260,843711,11.665938448009335,4728983,35.19319058664411,7320663,46.030625914620025,15.544261496533851,0.2926647490807868,6.844516678339106,0.0972316305230824,0.186649761094043,2.0836910536654947,28.920358716143607,26.213390781681934,62.840838322977035,10.945770895341036
2019,19740,4,1,1,1,1,1,0,0,51,71,0,0,4.75,51,0.438,0,0,4.76,51,0.657,1,1,4.85,NA,NA,0,0,NA,79664,1644691,60998,3.7087817711655258,380900,1380,1112126,710638,63.899054603525144,2856401,252594,8.843086107307762,1999290,43.81345377609051,2892066,64.05946475633681,5.468962326585908,0.4110902033356085,4.157131960335621,0.11804709851019998,0.20500915262653066,2.5282272257963685,23.052067276472943,22.816491739815067,64.57691491134712,12.606593348837821
2019,19820,4,1,1,1,1,1,0,0,50,47,0,0,42.69,50,0.219,0,0,42.56,50,0.275,0,0,37.4,NA,NA,0,0,NA,60984,2171320,140408,6.466481218797782,170000,943,1703819,1175462,68.98983988322703,4271868,618358,14.475119549574098,2988000,31.21107764390897,4317848,66.35875093333532,22.0837556115917,0.24345460979636152,4.405852174509153,0.03267831567947737,0.1798581145051887,2.2265258063739157,4.469124434208894,22.27639787227341,61.74744919228282,15.97615293544377
2019,20500,0,0,0,0,0,0,2,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.47750000000000004,0,0,4.8100000000000005,62289,330262,14857,4.498549636349323,226100,1033,245658,151655,61.734199578275486,596966,84924,14.225935815440074,426496,45.25739983493398,626695,54.98958823670207,26.154030269908006,0.29089110332777507,4.455755989755782,0.039732246148445415,0.2910506705813833,2.7005162000654224,11.078435283511118,20.6740120792411,64.46820223553722,14.857785685221678
2019,21660,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.857,0,0,2.32,52426,186619,12856,6.8889019874718,263200,989,152312,89359,58.668391197016646,365808,64457,17.620445698289814,256373,30.46069593911995,373340,81.81630685166337,1.0055177586114534,0.8868591632292281,2.661381046767022,0.2354422242459956,0.20651416938983233,4.319655006160604,8.868323779932501,18.59779289655542,62.6035249370547,18.798682166389884
2019,22220,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.167,0,0,2.94,57603,257103,9107,3.542160145933731,176000,833,190853,115569,60.55393417970899,502563,64295,12.793420924341826,326086,32.67788252178873,514259,72.73436147933239,2.4709339068446057,1.0399429081455065,3.10757808808402,1.3590428169463247,0.2769032724755425,2.663832815760152,16.34740471241145,25.535770885876573,61.86493576194096,12.59929335218246
2019,23540,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.846,0,0,4.25,46843,156523,8229,5.257374315595791,167500,957,120833,71998,59.58471609576854,307512,64698,21.039178958869897,203708,36.98578357256465,323799,64.77506107183778,17.654161995558972,0.27578837488688973,5.085871173166069,0.04910453707392549,0.28258271334994856,2.4027251473908198,9.474704986735597,18.35274352298803,66.30316955889302,15.344086918118958
2019,24580,1,1,0,0,0,1,0,0,NA,NA,0,0,NA,46,0.813,1,1,2.39,NA,NA,0,0,NA,NA,NA,0,0,NA,62405,173921,5069,2.914541659719068,171200,784,129648,88138,67.9825373318524,311434,29788,9.564787402788392,216772,27.84538593545292,319401,83.37043403120215,2.035685548886822,1.9830870911487442,2.695984045134486,0.00907949568097783,0.10237914095447415,2.354094069836976,7.449256577155363,23.326476748663904,61.28565658842646,15.387866662909634
2019,26420,3,1,1,1,0,1,0,0,70,107,1,1,10.89,70,0.625,1,1,11.39,NA,NA,0,0,NA,NA,0.333,0,0,12.61,67516,3498642,194537,5.560357418678447,193900,1101,2352275,1421765,60.44212517669065,6797640,929512,13.674039813817737,4415305,32.8380032636477,6884138,36.1467477845447,16.87137881314988,0.19722149672188444,7.661932401703743,0.04659987931677139,0.2088278881103197,1.5817666641778534,37.285525072274844,26.711753889884253,62.510106566719024,10.778139543396719
2019,26900,1,1,1,0,0,1,0,0,NA,NA,0,0,NA,53,0.438,0,0,13.74,NA,NA,0,0,NA,NA,NA,0,0,NA,61552,1065342,50682,4.7573455284781785,163100,916,776607,506185,65.1790416516977,1985723,246104,12.393672229208203,1348011,34.65216530132172,2029472,72.26140592232856,15.0372116491383,0.16590522066823293,3.2160088929534383,0.015176361142208418,0.23188297251698964,2.3343510036107915,6.738057977641475,24.781519528231975,61.84751501868466,13.370965453083365
2019,26980,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.769,0,0,1.46,62544,98871,3393,3.431744394210638,216000,949,67966,40856,60.112409145749346,162446,27609,16.99580168178964,102398,48.31051387722417,170677,80.00902289119213,6.3705127228624825,0.19510537447927956,5.494589194794846,0.06210561469911001,0.2636559114584859,1.9170714273159244,5.687936863197736,20.67355296847261,67.05121369604575,12.27523333548164
2019,27260,1,1,0,0,0,1,0,0,NA,NA,0,0,NA,70,0.375,0,0,10.92,NA,NA,0,0,NA,NA,NA,0,0,NA,61723,768739,41633,5.415752290439277,204700,1093,563946,363686,64.4895078606817,1473622,185254,12.57133783290423,1037750,31.44620573355818,1503574,62.93045769612936,21.026700381890084,0.2293202728964454,3.730245401955607,0.05679800262574372,0.32475953960363774,2.825068802732689,8.876649902166438,22.510631335737383,62.127304675393425,15.362063988869187
2019,28140,2,1,0,1,0,1,0,0,54,59,0,0,24.59,54,0.75,1,1,23.85,NA,NA,0,0,NA,NA,NA,0,0,NA,66632,1135846,44518,3.919369351126825,183300,961,830500,540673,65.10210716435883,2090932,219899,10.516793468175914,1433633,37.14486203930852,2124518,72.52487387727476,12.149720548378502,0.30726969599692733,2.8518468659714817,0.18578331649814217,0.19642102349803578,2.747776201472522,9.036308470909638,24.381153748756187,61.132548653388675,14.486297597855138
2019,28940,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.615,0,0,6.46,54636,420558,20500,4.874476291022879,171300,833,341209,234316,68.67228003950659,833002,121796,14.62133344217661,591129,29.67947774512839,853337,86.40197249152445,5.760443998092195,0.25453015631573456,1.535266840650294,0.048281042542395326,0.166522721972679,1.9606556378078062,3.8723271110944446,20.747840536622693,61.33543957428308,17.916719889094228
2019,29200,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.333,0,0,0.98,53321,119312,4733,3.9669102856376557,145800,840,85317,50661,59.37972502549316,210988,36679,17.384401008588167,131562,34.50996488347699,228541,78.77404929531244,4.49547345990435,0.22534249872014211,6.812781951597306,0.03281686874565176,0.15183271272988216,1.9103793192468748,7.597323893743354,20.966041104222,66.63180785942129,12.402151036356715
2019,29620,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.538,0,0,2.32,57925,283591,15844,5.586919189960189,146700,858,214641,142764,66.51292157602695,524254,77972,14.872943267957897,354964,32.479068299883934,546772,78.2327917303739,7.565676369675112,0.30926967730608007,4.28844198313008,0.01828915891815967,0.10900338715223164,3.2324259471955408,6.2441017462488935,20.707534401907925,64.15690635219067,15.135559245901401
2019,29820,3,1,0,0,1,1,0,0,NA,NA,0,0,NA,70,NA,0,0,6.09,70,0.606,1,1,6.2,NA,NA,0,0,NA,59340,1109385,70691,6.372089040324144,262700,1132,783524,421252,53.76376473471139,2154251,295030,13.695247211211692,1489158,24.458922424618475,2182004,42.77462369454868,11.231097651516679,0.4624189506527028,9.551265717203085,0.6807961855248661,0.3671853947105505,3.796968291533838,31.135644114309596,23.393770130577213,62.14768625538725,14.458543614035538
2019,29940,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.25,0,0,1.98,59435,71344,2981,4.178347163041041,199400,926,46936,24082,51.308164308846095,112036,20169,18.0022492770181,69728,49.63142496558054,120290,78.39886939895253,4.122537201762407,2.191370853770056,5.223210574445091,0.008313242996092776,0.13633718513592152,3.638706459389808,6.280655083548092,18.474519910216973,69.71651841383324,11.808961675949787
2019,30460,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.615,0,0,5.03,58685,272456,13487,4.950157089585107,182700,867,202126,119407,59.075527146433416,492508,78062,15.849894824043467,336190,37.25155418067164,510647,77.24945020728605,10.86660648158121,0.1204354475792475,2.718120345365781,0.01272894974414811,0.2690704145916847,2.6063014176133414,6.157286736238537,21.99386268792336,64.18367286990816,13.822464442168464
2019,30700,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.417,0,0,2.54,61031,187407,5936,3.16743771577369,176600,848,130924,79078,60.39992667501757,315394,38521,12.213612180320489,205095,38.95560593871133,330329,81.91681626499641,3.6433373999860748,0.46862370545728654,3.9929888081276546,0.06811391067693118,0.10807407160739749,2.9846002016171753,6.817445637531068,22.910189538308778,63.44008549052611,13.649724971165112
2019,31080,8,1,1,1,1,1,0,0,66,89,1,1,NA,67,0.43799999999999994,0,0,NA,66,0.46399999999999997,0,0,5.25,NA,NA,0,0,NA,72998,6924748,396611,5.727443078073022,613400,1545,4354287,2114788,48.56795153833452,13059503,1820494,13.939994500556416,9055319,34.4677531514903,13249614,29.64331640151932,6.351286912962144,0.20337950977288846,15.832287642492831,0.2530262391040222,0.2901593963416595,2.390062080299094,45.03648181750804,22.032853183496513,64.44914546189798,13.518001354605499
